"md5_email"|"V01"|"V02"|"V03"|"V04"|"V05"|"V06"|"V07"|"V08"|"V09"|"V10"|"V11"|"V12"|"V13"|"V14"|"V15"|"V16"|"V17"|"V18"|"V19"|"V20"|"V21"|"V22"|"V23"|"V24"|"V25"|"V26"|"V27"|"V28"|"V29"|"V30"|"V31"|"V32"|"V33"|"V34"|"V35"|"V36"|"V37"|"V38"|"V39"|"V40"|"V41"|"V42"|"V43"|"V44"|"V45"|"V46"|"V47"|"V48"|"V49"|"V50"|"V51"|"V52"|"V53"|"V54"|"V55"|"V56"|"V57"|"V58"|"V59"|"V60"|"year"|"week"
"227"|"12b08400fba0e6931d22ed89dde5f946"|2.6|2.6|2.6|4.2|3.4|4.2|4.2|2.6|4.2|4.2|2.6|3.4|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|5|3.4|4.2|5|4.2|4.2|5|3.4|4.2|5|5|3.4|3.4|3.4|4.2|3.4|2.6|3.4|3.4|4.2|3.4|4.2|2.6|4.2|4.2|4.2|3.4|4.2|3.4|"2011"|"31"
"228"|"fb05c52e368c2c06109d23ca95869c26"|3.4|5|1|3.4|5|2.6|3.4|1.8|5|5|4.2|3.4|4.2|5|3.4|5|5|5|4.2|1|3.4|4.2|5|3.4|1.8|5|5|1|1|1.8|4.2|4.2|1.8|5|3.4|5|5|3.4|4.2|4.2|4.2|5|4.2|5|4.2|4.2|2.6|1.8|4.2|4.2|5|4.2|5|5|3.4|5|4.2|4.2|4.2|4.2|"2011"|"30"
"229"|"66cc9aa1673d0ae7e8e412f9bd8791f0"|4.2|5|1|5|4.2|3.4|5|3.4|5|5|3.4|4.2|5|5|5|5|4.2|5|4.2|1.8|2.6|5|4.2|4.2|1|5|3.4|1.8|2.6|4.2|5|4.2|4.2|3.4|3.4|5|3.4|4.2|5|2.6|4.2|4.2|2.6|5|5|3.4|3.4|1.8|5|2.6|5|3.4|5|5|1.8|5|4.2|4.2|3.4|2.6|"2011"|"29"
"230"|"56a33e441c0fe8d5fbfa323e13b95152"|3.4|4.2|2.6|4.2|5|5|2.6|1.8|5|5|1|4.2|3.4|5|5|5|5|5|3.4|1.8|1.8|5|5|5|1.8|5|5|5|1.8|5|5|2.6|4.2|3.4|2.6|5|5|5|3.4|5|4.2|5|5|5|2.6|5|4.2|5|3.4|3.4|5|3.4|5|5|2.6|5|5|5|4.2|5|"2011"|"29"
"231"|"4f3f08800c1b2e961e2e0771fe97d696"|1.8|5|1|4.2|5|4.2|3.4|3.4|5|4.2|2.6|3.4|3.4|5|5|4.2|5|4.2|3.4|1.8|1.8|4.2|4.2|4.2|4.2|4.2|3.4|3.4|3.4|4.2|1.8|5|2.6|4.2|3.4|5|1.8|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|5|4.2|2.6|4.2|4.2|3.4|4.2|5|5|4.2|5|3.4|4.2|4.2|5|"2011"|"27"
"232"|"7f5ca53b77df421c4581264cef9d3708"|3.4|5|1|4.2|4.2|3.4|3.4|3.4|5|4.2|2.6|3.4|5|5|5|4.2|5|3.4|5|3.4|5|3.4|5|3.4|3.4|5|4.2|3.4|4.2|4.2|4.2|1.8|5|4.2|3.4|5|3.4|5|4.2|3.4|4.2|4.2|2.6|4.2|4.2|5|4.2|2.6|5|2.6|5|5|5|4.2|3.4|5|4.2|5|5|2.6|"2011"|"25"
"233"|"5ca6ac23b6361b5f437aad006d944450"|2.6|5|1.8|1.8|5|4.2|2.6|4.2|4.2|1.8|1|2.6|4.2|5|5|5|5|4.2|3.4|1.8|1|3.4|4.2|1.8|1|5|4.2|4.2|1.8|5|4.2|3.4|4.2|4.2|1.8|5|2.6|5|4.2|5|1.8|3.4|4.2|3.4|4.2|5|5|4.2|5|5|2.6|4.2|5|5|3.4|5|4.2|4.2|3.4|5|"2011"|"20"
"234"|"8b1a1e0b99e3c05dd7c19b64200e56eb"|1.8|1.8|2.6|5|5|4.2|1.8|2.6|4.2|2.6|1|1.8|1.8|3.4|4.2|4.2|4.2|4.2|2.6|1.8|1.8|4.2|5|4.2|1|4.2|1.8|4.2|1|4.2|1.8|1.8|4.2|3.4|1.8|4.2|3.4|3.4|5|3.4|3.4|4.2|2.6|1.8|2.6|2.6|2.6|4.2|1.8|1|3.4|5|4.2|4.2|1.8|1.8|1.8|4.2|2.6|3.4|"2011"|"19"
"235"|"e3b93ecd2db33a7e884cbfcb1d9e7942"|3.4|5|1|4.2|4.2|3.4|3.4|1|4.2|4.2|1.8|3.4|3.4|5|5|5|4.2|4.2|2.6|1.8|2.6|4.2|4.2|4.2|2.6|4.2|3.4|3.4|1.8|4.2|4.2|2.6|5|4.2|4.2|4.2|2.6|4.2|5|4.2|4.2|2.6|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|5|3.4|4.2|3.4|5|3.4|5|"2011"|"19"
"236"|"6e1d09fdba2b1739ddc432bc2d82eeb7"|3.4|2.6|4.2|3.4|4.2|4.2|2.6|2.6|4.2|3.4|4.2|2.6|4.2|3.4|3.4|4.2|4.2|3.4|2.6|3.4|2.6|3.4|4.2|4.2|3.4|2.6|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|2.6|4.2|3.4|5|3.4|2.6|4.2|4.2|3.4|4.2|5|3.4|3.4|4.2|4.2|3.4|5|5|3.4|4.2|5|3.4|2.6|4.2|"2011"|"18"
"237"|"5c3431d923682729410e59f481acce5b"|1.8|1.8|2.6|2.6|3.4|2.6|4.2|1.8|3.4|2.6|2.6|2.6|3.4|1.8|3.4|3.4|2.6|2.6|3.4|2.6|2.6|2.6|3.4|3.4|1.8|3.4|2.6|2.6|1.8|2.6|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|"2011"|"17"
"238"|"e0a0400a0c925296dbc6ba6cb780a63f"|2.6|3.4|4.2|4.2|3.4|3.4|5|2.6|3.4|3.4|3.4|1.8|4.2|2.6|2.6|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|1.8|4.2|2.6|3.4|3.4|4.2|3.4|4.2|5|1.8|4.2|4.2|4.2|1.8|1.8|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|1.8|4.2|4.2|4.2|4.2|1.8|2.6|5|2.6|3.4|"2011"|"17"
"239"|"d21df9b9d1e252bfeaab046423832f79"|1.8|2.6|1.8|5|3.4|3.4|4.2|4.2|3.4|2.6|3.4|3.4|4.2|3.4|3.4|3.4|4.2|3.4|4.2|1.8|4.2|4.2|4.2|4.2|1.8|4.2|1.8|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|5|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|4.2|3.4|5|4.2|"2011"|"17"
"240"|"a01c7e438f1f493c9650490cf1a2e484"|1.8|2.6|4.2|5|4.2|2.6|5|2.6|3.4|3.4|5|1.8|3.4|2.6|4.2|3.4|3.4|4.2|3.4|2.6|4.2|5|4.2|4.2|3.4|5|2.6|3.4|5|4.2|5|3.4|2.6|2.6|5|5|4.2|4.2|4.2|5|1.8|3.4|4.2|2.6|3.4|1.8|4.2|2.6|3.4|1|1.8|5|2.6|4.2|3.4|3.4|2.6|4.2|5|1.8|"2011"|"17"
"241"|"780decfb1e66ceca2071d1b52e72a1e8"|3.4|2.6|2.6|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|1.8|3.4|3.4|4.2|2.6|1|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|"2011"|"17"
"242"|"e266f74f24955893665b41a012e1ae47"|3.4|2.6|3.4|3.4|5|5|2.6|2.6|4.2|4.2|2.6|2.6|3.4|2.6|3.4|4.2|5|4.2|2.6|2.6|2.6|2.6|5|3.4|2.6|5|5|5|2.6|5|4.2|5|3.4|2.6|3.4|5|1.8|4.2|5|3.4|3.4|3.4|4.2|2.6|2.6|5|5|5|2.6|4.2|3.4|2.6|5|4.2|3.4|2.6|4.2|4.2|3.4|5|"2011"|"17"
"243"|"0d8a8ac96f4105c25042a4c876958303"|3.4|1.8|3.4|4.2|4.2|5|2.6|1.8|5|4.2|3.4|3.4|3.4|3.4|4.2|4.2|5|4.2|3.4|1|2.6|3.4|3.4|4.2|1|3.4|5|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|3.4|2.6|3.4|2.6|3.4|2.6|3.4|2.6|3.4|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|4.2|3.4|"2011"|"17"
"244"|"c3b26e63930e04bc08d32dbcf1408738"|4.2|4.2|1.8|2.6|1.8|1.8|3.4|1.8|3.4|4.2|3.4|4.2|4.2|4.2|3.4|2.6|1.8|2.6|4.2|4.2|4.2|4.2|1.8|1.8|2.6|4.2|2.6|1.8|2.6|4.2|2.6|4.2|1.8|4.2|2.6|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|1.8|1.8|1.8|1.8|5|4.2|4.2|2.6|1.8|2.6|4.2|1.8|2.6|1.8|5|1.8|"2011"|"16"
"245"|"55ef83244a674292d434ed5614748fc0"|4.2|5|1.8|4.2|4.2|3.4|4.2|4.2|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|1.8|3.4|4.2|4.2|4.2|2.6|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|2.6|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|"2011"|"16"
"246"|"2ee6dfd126f835cc83040fd18362ec24"|2.6|5|2.6|3.4|4.2|3.4|3.4|2.6|5|5|2.6|3.4|4.2|4.2|3.4|5|5|4.2|2.6|1.8|3.4|3.4|4.2|4.2|2.6|4.2|3.4|4.2|3.4|4.2|4.2|2.6|5|3.4|3.4|5|3.4|5|5|4.2|3.4|4.2|4.2|4.2|3.4|4.2|5|5|4.2|3.4|4.2|2.6|5|5|3.4|2.6|4.2|4.2|4.2|4.2|"2011"|"16"
"247"|"46464ebe281fce601e3f728025f2ac2a"|3.4|3.4|5|4.2|3.4|3.4|3.4|1.8|4.2|2.6|3.4|2.6|3.4|1.8|3.4|3.4|4.2|4.2|3.4|2.6|3.4|2.6|4.2|4.2|3.4|3.4|2.6|2.6|4.2|2.6|4.2|1.8|2.6|2.6|5|4.2|4.2|3.4|3.4|3.4|5|2.6|2.6|2.6|3.4|3.4|3.4|2.6|4.2|2.6|3.4|3.4|3.4|2.6|3.4|4.2|2.6|2.6|4.2|4.2|"2011"|"16"
"248"|"6d0ce4e9b58ecf780e95aa7b2794fb83"|3.4|2.6|3.4|4.2|4.2|3.4|5|2.6|5|4.2|2.6|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|1.8|4.2|3.4|4.2|4.2|1.8|3.4|4.2|3.4|4.2|4.2|2.6|3.4|4.2|3.4|5|3.4|2.6|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|2.6|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|3.4|"2011"|"16"
"249"|"0e2bef6687d8d2e0cdd2fdd93659b13d"|1.8|1.8|4.2|3.4|3.4|3.4|5|3.4|4.2|1.8|2.6|1.8|2.6|1.8|3.4|4.2|4.2|3.4|2.6|4.2|1.8|4.2|3.4|4.2|2.6|4.2|2.6|4.2|2.6|4.2|3.4|1.8|4.2|2.6|3.4|3.4|1.8|2.6|4.2|3.4|2.6|1.8|1|1.8|4.2|3.4|4.2|4.2|2.6|1.8|1.8|1.8|4.2|4.2|4.2|4.2|2.6|4.2|2.6|4.2|"2011"|"16"
"250"|"298d7d1a15d6e0f145742a15e8aa379f"|2.6|2.6|5|5|5|1.8|4.2|1|5|3.4|4.2|2.6|2.6|2.6|3.4|2.6|3.4|1.8|3.4|4.2|3.4|5|3.4|4.2|2.6|2.6|4.2|4.2|4.2|2.6|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|1|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|"2011"|"16"
"251"|"540f62c3c97a3434d1bc8426562bd7bf"|2.6|1.8|2.6|3.4|5|5|5|1|5|2.6|2.6|1.8|2.6|4.2|5|5|5|5|5|1.8|1.8|3.4|5|5|3.4|5|4.2|5|4.2|5|5|5|5|4.2|5|5|2.6|5|3.4|5|4.2|4.2|5|1|5|5|5|5|3.4|4.2|4.2|5|5|5|5|5|4.2|5|5|5|"2011"|"16"
"252"|"db539502caf70a3074ac646d21198f5a"|3.4|3.4|1|4.2|3.4|1.8|2.6|4.2|5|3.4|1.8|2.6|4.2|4.2|3.4|4.2|4.2|4.2|2.6|1.8|1|5|4.2|1.8|1.8|4.2|1.8|4.2|1.8|4.2|1|5|4.2|4.2|1.8|4.2|1|5|4.2|3.4|1|4.2|4.2|4.2|5|4.2|4.2|4.2|5|4.2|4.2|4.2|5|5|3.4|5|4.2|5|4.2|4.2|"2011"|"16"
"253"|"7caccef33b83a82a81d28418fec07c2e"|4.2|3.4|1.8|2.6|4.2|2.6|4.2|4.2|2.6|4.2|4.2|3.4|4.2|2.6|5|2.6|4.2|3.4|2.6|1.8|4.2|4.2|4.2|3.4|1.8|4.2|3.4|1.8|2.6|2.6|4.2|2.6|1.8|3.4|5|4.2|4.2|5|4.2|4.2|4.2|2.6|3.4|1.8|2.6|4.2|4.2|1.8|4.2|2.6|5|4.2|2.6|4.2|1.8|2.6|2.6|3.4|5|1.8|"2011"|"16"
"254"|"683520201749c0a8a633a41e02a4fd89"|3.4|4.2|1.8|2.6|3.4|3.4|4.2|2.6|3.4|4.2|4.2|3.4|4.2|4.2|3.4|3.4|3.4|2.6|3.4|3.4|4.2|4.2|4.2|3.4|2.6|3.4|1.8|1.8|3.4|3.4|4.2|3.4|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|3.4|"2011"|"16"
"255"|"a4d8c9c44163100efc2fee973045e4f6"|3.4|4.2|1.8|5|4.2|4.2|4.2|2.6|3.4|4.2|4.2|2.6|5|4.2|4.2|4.2|4.2|5|5|2.6|5|4.2|3.4|3.4|5|4.2|2.6|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|3.4|4.2|4.2|5|4.2|5|5|4.2|4.2|4.2|5|4.2|5|5|4.2|"2011"|"16"
"256"|"02599a4b4d5849ea8be54baf66e495e6"|5|5|2.6|5|5|5|2.6|2.6|5|5|5|3.4|5|3.4|3.4|5|5|5|5|1|5|3.4|5|5|1|5|5|3.4|1.8|5|3.4|5|5|5|5|5|5|5|5|5|5|5|5|3.4|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|"2011"|"16"
"257"|"35def051b2635aaf8649994dad189cba"|2.6|4.2|2.6|4.2|3.4|4.2|2.6|3.4|3.4|3.4|2.6|1.8|2.6|4.2|3.4|3.4|4.2|2.6|2.6|2.6|1.8|1.8|4.2|4.2|2.6|2.6|3.4|2.6|3.4|4.2|3.4|1.8|4.2|2.6|1.8|3.4|2.6|2.6|3.4|4.2|1.8|1.8|2.6|4.2|3.4|4.2|3.4|2.6|3.4|2.6|1.8|2.6|4.2|4.2|4.2|3.4|2.6|3.4|1.8|3.4|"2011"|"16"
"258"|"a6ae8b998dd0bcd47fe91e5a3a6da840"|4.2|5|1|3.4|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|5|3.4|4.2|4.2|4.2|4.2|1.8|3.4|2.6|4.2|3.4|2.6|4.2|4.2|2.6|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|2.6|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|3.4|4.2|5|3.4|3.4|4.2|3.4|3.4|4.2|"2011"|"16"
"259"|"ce8dbfb518b3bb7c98cab8033e9aefdf"|3.4|4.2|1.8|5|5|4.2|5|1.8|5|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|4.2|3.4|1|4.2|3.4|4.2|3.4|3.4|5|4.2|3.4|2.6|1.8|4.2|5|5|3.4|1.8|4.2|4.2|5|4.2|4.2|3.4|4.2|3.4|4.2|2.6|3.4|4.2|1.8|3.4|4.2|3.4|5|3.4|4.2|1.8|4.2|3.4|3.4|5|1|"2011"|"16"
"260"|"82894f1779e0859e732e9faaf8ca4ada"|2.6|4.2|2.6|5|3.4|3.4|2.6|2.6|4.2|3.4|1.8|1.8|4.2|4.2|4.2|4.2|4.2|3.4|4.2|1.8|2.6|5|2.6|1.8|1|5|2.6|2.6|4.2|4.2|2.6|3.4|5|4.2|4.2|4.2|3.4|4.2|5|5|4.2|3.4|3.4|4.2|4.2|3.4|5|4.2|4.2|3.4|2.6|4.2|5|4.2|3.4|3.4|3.4|3.4|4.2|4.2|"2011"|"16"
"261"|"9bb6d8c0d7996e631cdeb955559980bf"|2.6|1.8|4.2|4.2|2.6|3.4|4.2|2.6|5|3.4|3.4|2.6|3.4|5|4.2|4.2|3.4|3.4|3.4|2.6|2.6|2.6|2.6|4.2|1|4.2|3.4|5|2.6|4.2|2.6|4.2|4.2|5|3.4|5|1|4.2|4.2|4.2|3.4|3.4|2.6|5|3.4|3.4|2.6|5|2.6|4.2|2.6|2.6|4.2|3.4|2.6|2.6|4.2|3.4|1.8|2.6|"2011"|"16"
"262"|"8a48e6e5763171371f45fc22a1a4c89f"|1|1|1.8|4.2|5|4.2|5|4.2|4.2|3.4|4.2|4.2|5|1.8|5|4.2|5|5|5|1.8|3.4|5|4.2|5|1.8|5|4.2|1.8|5|3.4|4.2|2.6|4.2|5|3.4|5|4.2|4.2|4.2|4.2|4.2|3.4|5|4.2|4.2|3.4|4.2|5|4.2|3.4|3.4|4.2|5|4.2|4.2|3.4|3.4|4.2|4.2|3.4|"2011"|"16"
"263"|"2e115f4692973550c99b25fdaa5ff3bd"|2.6|3.4|2.6|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|2.6|5|3.4|4.2|3.4|4.2|4.2|4.2|1.8|2.6|4.2|2.6|4.2|2.6|3.4|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|5|3.4|4.2|4.2|5|5|5|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|3.4|5|4.2|3.4|4.2|2.6|4.2|3.4|4.2|4.2|"2011"|"16"
"264"|"d302e8b3c14bdd05de624e77016a4619"|3.4|5|2.6|4.2|4.2|4.2|3.4|3.4|5|4.2|1.8|4.2|3.4|4.2|3.4|4.2|4.2|3.4|3.4|1|1.8|4.2|4.2|3.4|1.8|3.4|4.2|3.4|1.8|3.4|3.4|3.4|3.4|3.4|2.6|3.4|1.8|3.4|5|4.2|2.6|4.2|2.6|2.6|3.4|3.4|3.4|3.4|3.4|3.4|5|3.4|4.2|4.2|2.6|3.4|4.2|3.4|3.4|4.2|"2011"|"16"
"265"|"911f7bb9a1104e21bea2b639edfbdc50"|1|1|5|5|4.2|4.2|5|4.2|4.2|1|4.2|1.8|4.2|2.6|5|4.2|5|1|2.6|2.6|5|4.2|2.6|3.4|5|3.4|2.6|1.8|5|3.4|5|1.8|5|3.4|5|4.2|4.2|5|5|1|5|1|4.2|4.2|5|5|4.2|1.8|5|3.4|3.4|5|4.2|3.4|3.4|4.2|2.6|1.8|5|3.4|"2011"|"16"
"266"|"1b53e54734c548861d0327cb7d9cce11"|2.6|3.4|1.8|4.2|3.4|2.6|5|5|4.2|4.2|3.4|3.4|3.4|2.6|3.4|2.6|3.4|4.2|3.4|2.6|4.2|2.6|4.2|4.2|1.8|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|3.4|4.2|3.4|1.8|4.2|3.4|1.8|1.8|1.8|2.6|4.2|2.6|3.4|2.6|1.8|3.4|1.8|3.4|4.2|1.8|2.6|2.6|4.2|3.4|1.8|3.4|1.8|"2011"|"16"
"267"|"c0400f524fd2f839de911cde86a9a080"|2.6|3.4|2.6|4.2|3.4|3.4|4.2|3.4|3.4|2.6|2.6|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|1.8|4.2|4.2|3.4|3.4|2.6|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|2.6|4.2|3.4|2.6|2.6|4.2|4.2|2.6|3.4|3.4|3.4|3.4|3.4|3.4|"2011"|"16"
"268"|"24076973032a8c96faee28d4db1afcbf"|1.8|1.8|4.2|5|1|1|2.6|2.6|3.4|2.6|4.2|2.6|4.2|1.8|2.6|2.6|1|1.8|3.4|4.2|3.4|2.6|1.8|5|4.2|4.2|5|5|4.2|2.6|4.2|5|2.6|4.2|5|4.2|4.2|5|2.6|4.2|4.2|4.2|4.2|3.4|1.8|3.4|1|5|4.2|4.2|3.4|2.6|1.8|1.8|4.2|1.8|4.2|1|4.2|1.8|"2011"|"16"
"269"|"39174e6c43a686949199b32f4ed53a4c"|1|5|2.6|5|5|3.4|5|1|4.2|5|2.6|1.8|5|4.2|5|3.4|4.2|4.2|5|3.4|3.4|5|5|5|1|5|3.4|1.8|5|3.4|5|4.2|5|5|5|4.2|4.2|5|5|5|5|5|3.4|1.8|5|1.8|4.2|1|5|3.4|1|5|3.4|1|5|1|3.4|1.8|5|4.2|"2011"|"16"
"270"|"6619db6c9a03b410123f8a2f9306e152"|1.8|2.6|4.2|4.2|4.2|4.2|3.4|4.2|3.4|2.6|1.8|1.8|3.4|1.8|4.2|5|5|4.2|2.6|1|1|4.2|5|4.2|3.4|5|1.8|2.6|2.6|4.2|1.8|2.6|4.2|1.8|2.6|4.2|1.8|3.4|5|2.6|1|4.2|2.6|3.4|4.2|4.2|5|3.4|4.2|1.8|1.8|5|5|5|4.2|5|2.6|5|2.6|4.2|"2011"|"16"
"271"|"05256c730750d604e0597a8584fe95ec"|4.2|4.2|1.8|4.2|4.2|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|4.2|4.2|3.4|3.4|3.4|2.6|1.8|2.6|3.4|3.4|4.2|2.6|4.2|5|2.6|3.4|4.2|4.2|4.2|4.2|5|3.4|3.4|2.6|3.4|4.2|4.2|3.4|3.4|4.2|2.6|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|5|3.4|2.6|3.4|4.2|3.4|3.4|"2011"|"16"
"272"|"ee424640207f42ef89c632de218d12eb"|2.6|3.4|4.2|5|3.4|3.4|5|1|5|5|2.6|2.6|1.8|3.4|5|4.2|3.4|5|4.2|4.2|2.6|5|1.8|5|1|5|3.4|5|2.6|5|3.4|4.2|5|3.4|3.4|2.6|4.2|5|4.2|4.2|2.6|5|5|2.6|4.2|4.2|4.2|5|2.6|3.4|1|5|3.4|4.2|1|4.2|3.4|5|5|3.4|"2011"|"16"
"273"|"daef3a0ed20d36d66962914ccacbcb64"|3.4|4.2|1|4.2|5|3.4|3.4|1.8|3.4|5|3.4|2.6|4.2|5|3.4|3.4|5|5|2.6|2.6|1.8|2.6|5|4.2|2.6|5|4.2|2.6|2.6|4.2|1.8|1.8|4.2|4.2|3.4|4.2|2.6|5|3.4|4.2|4.2|4.2|4.2|1.8|2.6|1|4.2|2.6|2.6|5|2.6|3.4|3.4|4.2|3.4|2.6|4.2|4.2|4.2|2.6|"2011"|"16"
"274"|"a177531e0e570df82c6e1e726e6c1ed5"|2.6|1.8|3.4|4.2|4.2|3.4|1.8|3.4|5|3.4|3.4|2.6|3.4|2.6|2.6|3.4|5|5|4.2|1|3.4|3.4|5|4.2|2.6|3.4|3.4|5|3.4|4.2|4.2|2.6|3.4|4.2|3.4|5|2.6|4.2|4.2|1.8|4.2|3.4|4.2|3.4|3.4|4.2|2.6|4.2|4.2|1.8|2.6|4.2|2.6|4.2|2.6|2.6|3.4|3.4|3.4|4.2|"2011"|"16"
"275"|"21750058c4b77e3ba8df9d9cc9eb871a"|4.2|2.6|2.6|3.4|3.4|3.4|3.4|2.6|4.2|4.2|3.4|2.6|3.4|3.4|3.4|3.4|3.4|4.2|3.4|2.6|3.4|2.6|4.2|3.4|3.4|4.2|3.4|4.2|3.4|3.4|5|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|4.2|3.4|3.4|5|2.6|3.4|3.4|4.2|3.4|4.2|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|3.4|"2011"|"16"
"276"|"49c4770ff04d7c3e85cc5ba7d2c57356"|1.8|2.6|4.2|4.2|3.4|2.6|3.4|3.4|4.2|3.4|3.4|2.6|3.4|2.6|4.2|3.4|4.2|2.6|3.4|2.6|2.6|4.2|3.4|3.4|2.6|3.4|3.4|3.4|2.6|2.6|3.4|3.4|3.4|3.4|3.4|4.2|2.6|3.4|3.4|3.4|3.4|2.6|3.4|2.6|4.2|4.2|2.6|3.4|3.4|2.6|1.8|3.4|3.4|3.4|3.4|2.6|3.4|3.4|2.6|3.4|"2011"|"16"
"277"|"54b73bc8715f9671fa270ffaf6699bb9"|3.4|4.2|2.6|2.6|4.2|5|3.4|2.6|5|3.4|1.8|1.8|3.4|4.2|4.2|4.2|5|3.4|2.6|1.8|1.8|2.6|4.2|2.6|2.6|4.2|2.6|5|2.6|3.4|4.2|5|3.4|2.6|3.4|4.2|1.8|4.2|4.2|2.6|2.6|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|1.8|1.8|4.2|4.2|3.4|3.4|4.2|1.8|4.2|4.2|2.6|"2011"|"16"
"278"|"d79c5c98c88a05996681a9382a3548d1"|5|4.2|3.4|5|5|5|5|3.4|5|5|2.6|4.2|4.2|4.2|5|5|5|5|5|1|4.2|5|5|5|4.2|5|3.4|3.4|1|5|5|4.2|5|5|2.6|5|1|5|5|5|1|5|2.6|4.2|5|5|5|5|5|1|5|5|5|5|5|5|5|5|4.2|5|"2011"|"13"
"279"|"9dc8fd56db1cca3bdbb67971f1bdcbe1"|2.6|1.8|4.2|5|4.2|4.2|3.4|2.6|4.2|3.4|4.2|2.6|2.6|2.6|5|4.2|4.2|4.2|3.4|1.8|1.8|5|3.4|5|1.8|5|3.4|5|1|4.2|5|4.2|5|4.2|5|5|1.8|5|5|5|4.2|5|3.4|5|3.4|5|5|5|3.4|3.4|4.2|5|5|5|3.4|4.2|3.4|5|2.6|4.2|"2011"|"13"
"280"|"0f0ec213c359072cfb5bee2a240d53c4"|2.6|3.4|1.8|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|4.2|4.2|1|1.8|3.4|4.2|4.2|2.6|3.4|3.4|2.6|2.6|4.2|4.2|2.6|5|3.4|4.2|5|2.6|5|5|3.4|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|3.4|2.6|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|"2011"|"12"
